customer_id,customer_name,city,state,signup_date
2736,Maria Helena Almeida,Costela do Amparo,PA,2025-09-30
2737,Manuela Duarte,Monteiro,PE,2025-12-09
2738,Maria Julia Macedo,Freitas,BA,2025-11-23
2739,Srta. Maria Flor Cavalcante,,MT,2022-11-18
2740,Dr. João Guilherme da Cruz,da Conceição das Flores,RN,2024-10-16
2741,Amanda Rodrigues,Ramos,RR,2024-03-08
2742,Rael Silva,Gomes,RJ,2024-04-30
2743,Dr. Mateus Almeida,Lopes de Silveira,PB,2024-12-09
2744,Aurora Lopes,Ferreira de Goiás,GO,2025-04-04
2745,Dr. Rhavi Castro,Câmara,RJ,2022-04-14
2746,Stella Peixoto,Andrade,MG,2023-12-08
2747,Sr. Ian Borges,Borges,RN,2021-03-18
2748,Dra. Ana Julia da Cunha,Moura,GO,2025-02-08
2749,Clarice da Rocha,Lopes,GO,2021-11-21
2750,Ian Jesus,Cavalcante do Galho,AP,2023-07-07
2751,Caleb Pinto,Oliveira,RS,2024-07-16
2752,Srta. Laura Novaes,Lima de Cavalcante,ES,2021-09-24
2753,Gael Henrique Pereira,Azevedo,SP,2021-12-27
2754,João Felipe Viana,Nascimento,AM,2022-03-17
2755,Maria Eduarda Silveira,Cassiano,PI,2023-12-19
2756,Joaquim Viana,Duarte,CE,2023-08-28
2757,Théo Almeida,Gonçalves,BA,2023-12-02
2758,Benicio Melo,Cardoso,ES,2024-11-15
2759,Maria Eduarda Oliveira,Martins de Goiás,PB,2022-10-05
2760,Daniel Silva,Castro,RS,2025-06-08
2761,Ana Cecília Azevedo,Carvalho do Sul,MA,2025-02-09
2762,Vitória Mendonça,Novaes da Prata,SC,2023-12-19
2763,Valentina Martins,Viana Verde,RR,2025-01-19
2764,Sra. Isis Moura,Cavalcante do Galho,PR,2021-10-31
2765,Arthur Miguel Costela,Peixoto,MS,2024-09-23
2766,Danilo Pereira,Garcia das Flores,MA,2024-11-06
2767,Sr. Levi Mendonça,Sá,AC,2023-09-18
2768,Pedro Henrique Vasconcelos,Machado,RJ,2021-07-28
2769,Srta. Liz Gonçalves,Casa Grande,AC,2023-07-22
2770,Pedro Lucas da Cunha,Guerra de Martins,RR,2021-05-19
2771,Maria Fernanda Costela,Cardoso de Leão,AL,2021-12-24
2772,Diogo Porto,da Rocha,MS,2021-03-12
2773,Luiz Fernando Martins,Rezende das Pedras,AP,2023-12-02
2774,Laís Fogaça,Aparecida de Mendes,AP,2021-12-06
2775,Dr. Gael das Neves,Albuquerque,AM,2022-05-26
2776,João Gabriel Araújo,Moraes,DF,2023-01-28
2777,Stephany Freitas,,MG,2025-05-23
2778,Dr. Luiz Felipe Pinto,da Paz da Praia,AL,2022-06-27
2779,Camila Macedo,Lopes de Teixeira,PE,2025-09-11
2780,Yan Siqueira,Cassiano,TO,2022-05-13
2781,Luísa Ribeiro,Siqueira de Silveira,RS,2023-10-26
2782,Diego Casa Grande,Borges,RN,2025-10-06
2783,Kamilly Gonçalves,Aparecida,AL,2024-08-17
2784,Anthony Gabriel Carvalho,Leão,RJ,2024-12-06
2785,Oliver Cassiano,Novaes Verde,GO,2022-12-22
2786,Alexandre Azevedo,Andrade,GO,2024-06-12
2787,Sra. Ana Luiza Câmara,Cavalcante de Rocha,PR,2022-07-28
2788,Bruno Rios,Fernandes de Pimenta,SC,2022-08-03
2789,Dr. José Pedro Oliveira,Pires Alegre,PE,2024-09-04
2790,Vicente Rodrigues,Peixoto de Goiás,ES,2024-05-14
2791,Pedro Henrique Mendes,Farias do Galho,MA,2021-04-01
2792,Maria Luiza Aragão,da Cunha do Campo,TO,2022-09-06
2793,Henry Gabriel Viana,da Cruz,PB,2024-10-28
2794,Carlos Eduardo Sampaio,Jesus das Flores,PA,2024-08-27
2795,Luísa da Rosa,da Cruz,CE,2024-04-23
2796,Rafaela Ribeiro,Vasconcelos,MT,2021-01-14
2797,Pedro Henrique Guerra,Cassiano das Pedras,PR,2022-10-30
2798,Lucas Gabriel Freitas,das Neves,ES,2022-10-02
2799,Rebeca Gonçalves,Guerra,PA,2023-05-15
2800,João Pedro da Cruz,Fernandes,CE,2021-07-14
2801,Lunna Pastor,Barros do Campo,AP,2025-11-29
2802,Anthony Cassiano,Monteiro de Minas,SE,2021-11-13
2803,Dra. Clarice Aragão,Melo,CE,2025-07-27
2804,Davi Luiz da Rocha,Rocha da Praia,RO,2022-08-04
2805,Aurora Aparecida,das Neves,MT,2024-02-11
2806,Arthur Miguel Pacheco,Aparecida,RN,2023-10-10
2807,Gael Vieira,Gonçalves,TO,2022-09-05
2808,Bianca da Mata,Pimenta do Galho,AP,2024-11-22
2809,Larissa Carvalho,Martins,RN,2021-12-21
2810,Emanuel Ramos,Monteiro,RN,2023-03-27
2811,João Miguel Andrade,Fernandes da Serra,RR,2025-03-01
2812,Milena Fogaça,da Rocha das Flores,PA,2025-06-28
2813,Leonardo Rios,Costela de Goiás,PB,2023-09-01
2814,Eduardo Andrade,Araújo,RJ,2024-04-22
2815,Diogo Caldeira,Cardoso de Cassiano,SC,2024-05-04
2816,João Miguel Vargas,Sales Alegre,RJ,2025-12-29
2817,Rodrigo Lopes,Campos da Prata,SC,2021-12-21
2818,Liz Santos,Melo,RS,2023-12-17
2819,Luiz Otávio Castro,Correia da Praia,AP,2023-12-30
2820,Arthur Gabriel da Cunha,Cirino do Amparo,PB,2024-11-23
2821,Maria Laura Viana,Machado Grande,TO,2022-06-21
2822,Dr. Levi Sá,Abreu,SE,2023-07-14
2823,José Leão,Mendonça,MT,2021-09-21
2824,Asafe Carvalho,Moraes,RN,2022-02-21
2825,Lara Costa,Leão,AL,2023-09-01
2826,Luiz Miguel Silva,Pimenta da Praia,MT,2022-01-02
2827,Cauã Mendes,Cunha,BA,2023-01-12
2828,Dr. Vinícius Gonçalves,Lopes,SP,2023-08-07
2829,Srta. Mirella Silveira,Nascimento dos Dourados,AL,2021-12-30
2830,Lucas Gabriel Almeida,Pastor de Minas,PR,2022-07-23
2831,Nicole Pereira,Dias,TO,2024-03-05
2832,Heloisa Machado,da Rosa do Norte,TO,2022-03-16
2833,José Miguel Gonçalves,Abreu do Galho,ES,2025-05-07
2834,Henry Machado,Gonçalves,AC,2024-04-21
2835,Ana Julia Barbosa,Nascimento da Prata,PA,2024-07-23
2836,Theodoro Siqueira,Vargas do Norte,PR,2022-03-05
2837,Hadassa Nascimento,Vasconcelos do Campo,ES,2025-11-21
2838,Luísa Cavalcanti,Albuquerque,RO,2024-04-07
2839,Anna Liz Farias,Mendes,AC,2024-08-07
2840,Davi Lucca Souza,Cavalcante da Mata,RO,2022-08-01
2841,Oliver Castro,Costela da Serra,MS,2025-02-21
2842,João Pedro das Neves,Barbosa,BA,2025-07-28
2843,Alexandre da Costa,Vasconcelos,SP,2022-06-23
2844,Felipe Camargo,Fernandes de Campos,PE,2025-09-21
2845,Nina Moraes,Mendes,RO,2022-06-03
2846,Lara Viana,Fogaça,SE,2025-03-02
2847,Luiz Gustavo Cavalcanti,Correia da Prata,GO,2023-06-17
2848,Srta. Aurora Azevedo,Casa Grande,MT,2022-03-12
2849,Vicente Sales,Mendes,SP,2022-08-05
2850,Marcela Alves,Gomes das Pedras,AM,2023-09-05
2851,Maria Luiza Cunha,Correia,RN,2024-11-02
2852,Rafaela Vasconcelos,Souza,ES,2021-06-16
2853,Sabrina Novais,Gomes de Duarte,RS,2024-01-21
2854,Sr. Asafe Andrade,Correia de Abreu,RJ,2021-01-30
2855,Sr. Marcelo Rezende,Leão do Sul,MT,2025-02-14
2856,Antonella Carvalho,Peixoto,PE,2022-03-01
2857,Bruna Pastor,Melo,PR,2022-08-30
2858,Manuela Campos,Viana,TO,2024-04-07
2859,Luiza da Cruz,Nascimento das Pedras,MA,2025-10-11
2860,Cauê Araújo,Rios Grande,RR,2025-04-20
2861,Mateus Cassiano,Fernandes das Pedras,AP,2025-03-18
2862,Maria Clara Barbosa,das Neves de Sousa,MA,2024-06-25
2863,Alícia Alves,Duarte da Serra,RR,2025-03-08
2864,Davi Miguel Moura,Fonseca,AM,2024-07-15
2865,João Vargas,Dias do Campo,CE,2024-10-10
2866,Hadassa Pacheco,da Conceição,AL,2025-02-27
2867,Leonardo Teixeira,Silva,PI,2022-06-04
2868,Ísis da Rosa,Brito das Flores,SP,2021-09-14
2869,Leonardo Leão,Ribeiro,MT,2025-10-23
2870,Benjamim Carvalho,Brito,RJ,2021-04-06
2871,Cauê Mendes,Melo,SE,2022-11-17
2872,Dr. Vitor Hugo Caldeira,Castro Verde,PI,2023-06-27
2873,Bruno Farias,Cirino,RS,2021-04-12
2874,Bella Pires,Melo,DF,2023-05-04
2875,Dra. Carolina Cavalcante,Jesus,AC,2022-11-30
2876,Stephany da Mata,Monteiro,PI,2025-07-29
2877,Bento Lopes,Pimenta,RO,2023-06-16
2878,Evelyn Moura,Ferreira Grande,MG,2022-06-07
2879,Maria Sophia Pacheco,da Mata de Goiás,RN,2024-11-21
2880,Otto da Cunha,Abreu de Camargo,MG,2025-10-24
2881,Esther Souza,Sales Grande,RJ,2025-03-19
2882,Dante Rios,Cardoso,RR,2025-09-04
2883,Igor da Cruz,Siqueira,AP,2025-05-07
2884,Maria Laura Carvalho,da Mota,AM,2021-12-18
2885,Agatha Rezende,Silva,AM,2025-11-15
2886,Srta. Maria Sophia Caldeira,Costela dos Dourados,BA,2021-12-21
2887,Davi Freitas,Jesus das Flores,RO,2023-04-13
2888,Kamilly Macedo,Porto,BA,2025-08-15
2889,Mathias Fogaça,Rios,RO,2024-02-14
2890,Samuel Mendonça,Lopes do Norte,GO,2025-08-12
2891,Pedro Martins,Araújo,SE,2021-05-10
2892,Raul Moura,Costela das Pedras,AM,2024-10-03
2893,Diego da Paz,Cavalcanti das Pedras,SP,2025-08-25
2894,Renan Viana,Pastor,PB,2022-11-10
2895,Dr. Henry Gabriel Machado,Sales,GO,2024-08-13
2896,Maria Julia da Mata,Mendes,ES,2021-11-15
2897,Catarina Almeida,Ramos,PR,2023-02-09
2898,Hellena Novaes,Camargo,GO,2023-07-14
2899,Sra. Stephany da Cunha,da Mata,RO,2021-04-11
2900,Luana Souza,Almeida de Minas,RJ,2024-10-29
2901,Isaque da Paz,da Cruz da Prata,RN,2023-03-28
2902,Vitória Cirino,Moura de Abreu,BA,2023-12-19
2903,Luan Vargas,Nunes Alegre,AC,2021-09-28
2904,Evelyn Cirino,Siqueira,MA,2024-09-26
2905,Sra. Isis Sampaio,Pastor do Oeste,RS,2021-12-31
2906,Maria Alice Brito,Melo do Oeste,ES,2023-01-07
2907,Sr. Lucca Fogaça,Teixeira de da Costa,PI,2022-10-15
2908,Dr. Ian Lopes,Sales,AP,2023-12-26
2909,Davi Miguel da Conceição,Aparecida do Oeste,PB,2024-08-23
2910,Yasmin Sousa,Caldeira,RO,2022-05-31
2911,Maysa Silva,Câmara,SC,2022-03-09
2912,Henrique Freitas,Andrade,GO,2022-10-04
2913,Nicolas Campos,Ramos Verde,PB,2022-10-05
2914,Caleb Fernandes,Pimenta,AM,2021-07-04
2915,José Vieira,Aparecida,PR,2025-11-07
2916,Sra. Ágatha Cavalcante,Mendonça,TO,2023-12-26
2917,Noah Farias,Borges,PE,2025-07-12
2918,Heloísa Oliveira,Abreu das Pedras,RR,2023-05-24
2919,Dr. Rael Novais,Alves,SC,2025-08-01
2920,Antônio Rios,Correia da Serra,TO,2022-06-08
2921,Igor Sousa,Siqueira,CE,2023-10-03
2922,Gustavo Henrique Costa,da Rocha,PB,2023-06-29
2923,Rael Câmara,Andrade,AM,2023-06-18
2924,Dra. Gabrielly Fonseca,Rodrigues das Pedras,BA,2025-11-15
2925,Srta. Eduarda Melo,Abreu da Serra,MS,2023-04-11
2926,Vitor Cavalcanti,Caldeira de Minas,SP,2025-05-18
2927,Heitor Barbosa,Leão,AM,2021-10-23
2928,Heloísa Sampaio,da Mata,RR,2022-02-26
2929,Vitória Pastor,Machado da Serra,TO,2024-07-02
2930,Yasmin Ribeiro,Machado,PA,2021-07-04
2931,Pedro Miguel da Mota,da Luz do Oeste,SC,2023-05-12
2932,Gael Henrique Guerra,Garcia da Prata,PB,2022-01-30
2933,Danilo Vieira,Aragão,ES,2022-02-17
2934,Dra. Yasmin Camargo,Gonçalves de Rezende,RJ,2023-02-15
2935,Dra. Catarina Aragão,Nascimento,ES,2022-03-31
2936,Isaque Aragão,da Costa,PI,2023-09-28
2937,Antonella Fernandes,da Luz,GO,2023-02-09
2938,Sr. Felipe Aparecida,Mendonça do Oeste,BA,2024-05-05
2939,Caio Moreira,Pinto,PB,2025-03-01
2940,Otávio Silveira,Sousa,SP,2022-03-18
2941,Dr. Enzo Rodrigues,Fernandes do Sul,AL,2025-11-29
2942,Apollo Vasconcelos,Silveira,AC,2023-04-15
2943,Lorenzo Cavalcante,Barros,RR,2024-07-10
2944,Rodrigo Brito,Viana de Nascimento,RS,2024-03-11
2945,Sr. Apollo Silveira,Fogaça,MT,2024-11-05
2946,Bruna Vieira,Sá da Mata,GO,2021-08-23
2947,Bryan Nogueira,Peixoto,RO,2021-10-17
2948,Ágatha Mendes,Mendonça do Galho,SP,2024-06-05
2949,Dom Cavalcanti,Montenegro do Norte,MT,2025-05-21
2950,Olivia Aparecida,Martins do Sul,AL,2023-05-15
2951,Ana Julia Abreu,da Cruz das Flores,MS,2024-02-21
2952,Manuela Borges,Silveira do Galho,GO,2024-11-13
2953,Clarice Guerra,Nunes do Campo,ES,2025-02-25
2954,Clarice da Mata,Duarte,MS,2023-10-14
2955,Ana Julia Fonseca,Cavalcante Verde,MG,2025-12-14
2956,Srta. Ana Cecília Pires,Aragão de Jesus,DF,2021-01-08
2957,Noah Pereira,Pinto de Fogaça,SE,2021-10-17
2958,Vinicius Cirino,Azevedo,AL,2024-11-25
2959,Benicio Campos,da Cunha do Galho,AM,2024-01-18
2960,Vitória Sousa,da Luz,RS,2021-07-16
2961,Sra. Emanuelly Novaes,Monteiro de da Cruz,PE,2025-07-19
2962,Marcos Vinicius Silva,Moura,RS,2024-05-20
2963,Murilo da Mata,Cassiano,RO,2022-11-08
2964,Diego Sampaio,Pinto da Mata,SC,2024-08-27
2965,Vicente Oliveira,Jesus da Mata,CE,2022-10-21
2966,Joaquim Leão,Freitas,SC,2025-03-18
2967,Dra. Marina Cunha,das Neves,SP,2023-04-15
2968,Bryan Martins,Gomes,MA,2023-10-01
2969,Maria Julia Castro,Sá da Praia,SP,2023-06-01
2970,Asafe Cirino,Viana de Goiás,SC,2023-11-16
2971,Maria Eduarda Fernandes,da Rocha,DF,2025-08-28
2972,Srta. Antonella Melo,das Neves das Pedras,SE,2025-12-01
2973,João Vitor Moraes,Vargas,ES,2022-02-10
2974,Srta. Maria Eduarda da Costa,da Mota,MT,2025-10-25
2975,Srta. Nina Pimenta,Rocha,RR,2025-02-16
2976,Sr. João Vitor Rodrigues,da Rocha,ES,2023-12-04
2977,Henrique Costela,Correia do Galho,GO,2021-05-31
2978,Luara Santos,Gonçalves,SC,2021-05-23
2979,Diego Caldeira,Brito,RR,2021-11-06
2980,Mirella Moura,Silveira de Viana,AM,2024-11-28
2981,Ana Julia Pereira,da Costa,RJ,2021-02-20
2982,Gael Henrique Monteiro,Carvalho,MG,2022-01-21
2983,Luna Câmara,Jesus,AL,2022-05-06
2984,Srta. Antonella Sá,Teixeira de Duarte,MG,2024-10-03
2985,Ravi Montenegro,Vasconcelos da Prata,SC,2024-11-19
2986,Alexia Albuquerque,Costela,TO,2021-01-03
2987,Arthur Pastor,Farias,SP,2024-08-22
2988,Brenda Novaes,Peixoto,PE,2022-09-21
2989,Joaquim Sales,Farias do Amparo,RS,2022-02-14
2990,Sra. Julia Siqueira,Peixoto do Campo,SC,2023-07-27
2991,Agatha Pinto,Gonçalves,MS,2022-05-09
2992,Manuella Carvalho,Barbosa,MA,2023-05-02
2993,Ana Sophia Campos,Caldeira da Prata,MA,2021-10-17
2994,Igor Gonçalves,Fernandes de Alves,RJ,2024-01-25
2995,Nicolas Correia,Silveira,CE,2023-02-17
2996,Thiago Casa Grande,da Costa,PB,2021-09-14
2997,Lucas Gabriel Fernandes,Barbosa de Minas,GO,2024-03-01
2998,Juan Cardoso,Souza do Norte,TO,2022-05-30
2999,Sr. Lucca da Costa,Gonçalves de Lima,PA,2021-06-10
3000,Srta. Stella Sales,Camargo,SC,2024-05-16
