order_item_id,order_id,product_id,quantity,unit_price,item_total,customer_id,order_date,status,customer_name,city,state,signup_date,product_name,category,price,order_month,is_valid_sale
9129,3414,198,4,487.83,1951.32,1533,2024-01-04 20:10:38,delivered,Maria Luiza Teixeira,Duarte Verde,AC,2022-12-05,Camiseta 512,Esporte,516.33,2024-01,True
9130,3138,102,3,1362.16,4086.48,1140,2025-03-22 17:20:45,delivered,Lunna Leão,Souza,RO,2025-07-29,Fone 276,Brinquedos,1764.61,2025-03,True
9131,1216,280,5,1580.11,7900.55,2066,2025-10-23 05:19:21,delivered,Mariah Nascimento,Moura,SE,2024-01-06,Notebook 526,Moda,1563.44,2025-10,True
9132,508,31,1,1323.88,1323.88,2902,2024-02-15 06:47:28,delivered,Vitória Cirino,Moura de Abreu,BA,2023-12-19,Webcam 885,Mercado,1462.78,2024-02,True
9133,364,87,1,2782.23,2782.23,2275,2024-12-01 17:08:29,delivered,Joana Silva,Silva,SP,2025-01-06,Ração 320,Eletrônicos,2928.2,2024-12,True
9134,6153,68,1,19.9,19.9,1536,2025-10-31 10:45:26,paid,Maria Isis Correia,Caldeira de Farias,RJ,2021-08-28,Sabonete 443,Eletrônicos,20.1,2025-10,True
9135,2177,200,3,920.77,2762.31,605,2024-10-19 11:30:31,canceled,Liam da Luz,Barbosa,MT,2023-02-23,Sabonete 807,Livros,842.96,2024-10,False
9136,7715,299,5,2904.34,14521.7,1954,2025-02-18 11:35:38,paid,Clara Martins,Moreira,MA,2023-06-07,Bola 197,Moda,2981.59,2025-02,True
9137,1822,242,1,1801.51,1801.51,1466,2024-01-24 07:34:06,delivered,Isis Rodrigues,Abreu de Lima,RS,2025-12-09,Mochila 802,Beleza,1878.2,2024-01,True
9138,5090,67,5,3077.31,15386.55,2732,2025-07-21 10:28:19,shipped,Hellena da Costa,Pimenta de Cavalcante,CE,2023-03-15,Boneca 751,Livros,2940.92,2025-07,True
9139,7931,147,2,234.91,469.82,12,2024-12-14 09:56:56,delivered,Dra. Ana Sophia Pereira,Nascimento,SC,2021-04-03,Tênis 809,Beleza,251.26,2024-12,True
9140,2434,249,1,2625.36,2625.36,2096,2025-11-19 12:45:13,delivered,Danilo Fogaça,Souza,SE,2023-12-13,Mochila 530,Esporte,2761.5,2025-11,True
9141,4707,132,4,1199.74,4798.96,2274,2024-06-22 16:40:33,delivered,Nicolas Moreira,Gomes de Barbosa,SE,2021-08-03,Caderno 174,Livros,1316.96,2024-06,True
9142,1414,286,2,2264.64,4529.28,2922,2024-10-24 20:52:24,delivered,Gustavo Henrique Costa,da Rocha,PB,2023-06-29,Mouse 836,Mercado,2167.68,2024-10,True
9143,7155,222,1,796.3,796.3,1566,2024-01-29 18:45:44,paid,Gabriela da Cruz,da Costa do Oeste,AP,2024-09-30,Almofada 762,Beleza,799.52,2024-01,True
9144,4827,214,5,1305.19,6525.95,1972,2025-06-02 20:23:32,delivered,Cauê Farias,da Rocha,RJ,2023-06-16,Webcam 380,Beleza,1298.71,2025-06,True
9145,9285,258,5,1204.39,6021.95,931,2025-12-11 10:50:23,delivered,Luan Vieira,Cavalcanti de Mendonça,TO,2025-09-09,Camiseta 599,Moda,1174.21,2025-12,True
9146,6289,39,2,2398.36,4796.72,904,2024-06-05 03:09:27,delivered,Vitor Hugo Fonseca,Abreu de Vasconcelos,RS,2023-06-14,Ração 416,Sem categoria,2336.29,2024-06,True
9147,2080,272,4,3617.53,14470.12,1806,2025-05-01 21:05:44,canceled,Eloah Aragão,Ramos das Pedras,DF,2023-07-21,Bola 450,Casa,3486.54,2025-05,False
9148,5742,158,3,112.84,338.52,745,2024-08-15 11:07:02,delivered,Evelyn Duarte,Brito,CE,2022-07-12,Ração 821,Informática,123.01,2024-08,True
9149,3920,2,2,338.86,677.72,999,2024-01-17 03:15:16,delivered,Emanuelly Marques,Andrade de Minas,SP,2021-08-01,Jaqueta 771,Brinquedos,332.83,2024-01,True
9150,9887,101,5,126.98,634.9,2712,2025-09-13 02:36:42,delivered,Maria Sophia da Mota,Peixoto das Pedras,RO,2025-07-19,Bola 608,Brinquedos,117.75,2025-09,True
9151,8421,245,2,322.93,645.86,2911,2024-01-30 07:38:02,paid,Maysa Silva,Câmara,SC,2022-03-09,Boneca 400,Casa,355.15,2024-01,True
9152,9707,141,5,693.87,3469.35,579,2024-12-07 04:40:42,delivered,Vinicius da Cruz,Garcia,SE,2023-11-11,Relógio 133,Pet,649.55,2024-12,True
9153,8131,185,1,3631.74,3631.74,678,2024-12-07 05:04:19,delivered,Oliver Macedo,Campos da Prata,GO,2024-12-14,Notebook 180,Brinquedos,3459.16,2024-12,True
9154,3791,150,3,3159.01,9477.03,975,2024-05-05 17:45:32,shipped,Rebeca Sales,Marques de Goiás,PA,2025-04-10,Camiseta 604,Brinquedos,3087.97,2024-05,True
9155,6388,157,2,2256.01,4512.02,1490,2025-10-24 10:32:20,delivered,Clara Araújo,Montenegro,TO,2024-02-05,Boneca 446,Moda,2085.2,2025-10,True
9156,7880,151,3,359.85,1079.55,1683,2025-03-13 19:40:25,delivered,Brayan Pires,Porto do Oeste,RR,2022-06-28,Perfume 484,Mercado,368.48,2025-03,True
9157,5542,292,5,58.64,293.2,2840,2025-07-28 18:14:52,delivered,Davi Lucca Souza,Cavalcante da Mata,RO,2022-08-01,Panela 102,Beleza,59.43,2025-07,True
9158,1362,63,1,1550.0,1550.0,1813,2024-10-28 17:37:28,pending,Evelyn Dias,Silveira da Praia,BA,2022-09-17,Liquidificador 348,Pet,1631.78,2024-10,True
9159,6101,37,2,944.86,1889.72,2813,2024-01-15 19:59:11,paid,Leonardo Rios,Costela de Goiás,PB,2023-09-01,Mochila 159,Beleza,867.01,2024-01,True
9160,8703,85,1,589.04,589.04,197,2024-02-29 03:15:43,delivered,Bruna Brito,Nascimento,BA,2023-05-16,Almofada 192,Moda,564.29,2024-02,True
9161,9583,180,3,1497.49,4492.47,2957,2024-06-27 06:49:34,delivered,Noah Pereira,Pinto de Fogaça,SE,2021-10-17,Livro 180,Esporte,1390.89,2024-06,True
9162,2687,277,2,3089.74,6179.48,2671,2024-08-16 14:32:19,delivered,Renan Gomes,Lima,RR,2022-09-17,Webcam 484,Eletrônicos,3069.76,2024-08,True
9163,9190,218,5,1307.41,6537.05,754,2024-11-26 04:42:12,delivered,Sr. João Vitor Viana,Pereira de Minas,MA,2023-06-27,Livro 664,Pet,1233.91,2024-11,True
9164,8327,211,5,113.2,566.0,1941,2024-04-02 11:11:56,delivered,Luiz Gustavo Melo,Mendonça,ES,2021-10-07,Monitor 682,Mercado,115.88,2024-04,True
9165,3886,89,3,175.65,526.95,196,2024-09-09 01:20:58,delivered,Bruna Carvalho,Andrade,MA,2023-01-10,Perfume 625,Brinquedos,185.59,2024-09,True
9166,9596,52,3,160.23,480.69,2874,2025-11-25 17:40:27,canceled,Bella Pires,Melo,DF,2023-05-04,Almofada 350,Eletrônicos,175.25,2025-11,False
9167,4334,85,5,527.35,2636.75,1662,2024-06-07 21:50:06,paid,Rebeca da Rosa,Rezende,SC,2025-09-18,Almofada 192,Moda,564.29,2024-06,True
9168,316,147,2,244.3,488.6,2289,2024-02-26 05:22:20,delivered,Arthur Cunha,Casa Grande Verde,AC,2022-02-18,Tênis 809,Beleza,251.26,2024-02,True
9169,8944,41,1,1734.41,1734.41,518,2025-08-06 01:56:49,delivered,Sr. Otávio Sales,Mendes,AP,2024-10-07,Monitor 267,Eletrônicos,1745.0,2025-08,True
9170,1420,29,2,163.6,327.2,187,2024-01-05 03:56:09,shipped,Srta. Ayla da Rocha,Souza das Pedras,CE,2021-01-23,Smartphone 320,Esporte,153.8,2024-01,True
9171,883,82,4,1060.2,4240.8,968,2025-01-11 15:32:10,paid,Kamilly Cassiano,Caldeira,BA,2025-01-09,Camiseta 577,Informática,1109.41,2025-01,True
9172,1621,97,3,3180.64,9541.92,2440,2024-06-30 15:03:15,shipped,Noah Cirino,Pires Verde,MG,2024-07-21,Suplemento 122,Moda,3490.11,2024-06,True
9173,3651,41,4,1667.31,6669.24,1367,2025-07-18 10:50:58,shipped,Dra. Lavínia Andrade,Guerra de Mendonça,PE,2023-03-05,Monitor 267,Eletrônicos,1745.0,2025-07,True
9174,4518,184,3,678.17,2034.51,2795,2025-04-15 01:50:07,delivered,Luísa da Rosa,da Cruz,CE,2024-04-23,Camiseta 927,Beleza,686.65,2025-04,True
9175,6130,141,1,713.43,713.43,2955,2024-01-10 11:30:51,paid,Ana Julia Fonseca,Cavalcante Verde,MG,2025-12-14,Relógio 133,Pet,649.55,2024-01,True
9176,3798,227,2,3298.62,6597.24,1382,2024-09-18 22:52:52,canceled,Bella Santos,Macedo,SE,2021-08-12,Liquidificador 533,Esporte,3135.76,2024-09,False
9177,5550,3,3,1531.53,4594.59,273,2024-09-26 10:27:03,delivered,Dra. Camila da Paz,Teixeira,CE,2025-07-09,Mouse 318,Eletrônicos,1676.67,2024-09,True
9178,6044,260,4,2644.05,10576.2,1900,2025-11-19 02:31:58,delivered,Sara Aparecida,Leão do Campo,AM,2025-02-13,Bicicleta 314,Esporte,2667.76,2025-11,True
9179,6088,272,5,3200.9,16004.5,1820,2025-12-21 00:45:21,shipped,Breno Cassiano,Brito de Albuquerque,BA,2025-11-14,Bola 450,Casa,3486.54,2025-12,True
9180,5787,38,3,1569.7,4709.1,397,2024-07-29 21:06:02,paid,Josué Marques,Cassiano Paulista,DF,2022-11-23,Suplemento 218,Brinquedos,1595.0,2024-07,True
9181,2377,48,5,3184.85,15924.25,2104,2024-02-28 05:49:53,paid,Samuel Novais,Santos,CE,2025-10-13,Perfume 611,Eletrônicos,3009.87,2024-02,True
9182,1255,199,2,1324.78,2649.56,2130,2025-08-19 04:34:52,delivered,Gabriela Brito,Rezende Verde,PR,2023-09-25,Ração 139,Brinquedos,1394.34,2025-08,True
9183,1864,223,4,1313.2,5252.8,1441,2024-06-27 18:49:15,delivered,Isabel Almeida,Novaes Verde,RO,2023-10-02,Tênis 767,Esporte,1442.13,2024-06,True
9184,7926,48,2,2891.89,5783.78,2234,2025-12-16 12:43:45,canceled,Allana Machado,da Rosa do Norte,RN,2025-04-20,Perfume 611,Eletrônicos,3009.87,2025-12,False
9185,2057,89,5,197.31,986.55,662,2024-01-10 13:59:08,paid,Guilherme Fernandes,Nunes dos Dourados,BA,2022-04-21,Perfume 625,Brinquedos,185.59,2024-01,True
9186,1619,146,5,52.86,264.3,2383,2025-03-15 07:29:47,delivered,Enrico Gonçalves,Albuquerque Verde,PR,2023-10-24,Coleira 557,Livros,54.71,2025-03,True
9187,5200,208,1,1889.85,1889.85,1651,2025-08-10 08:56:18,delivered,Letícia Ribeiro,Almeida,PI,2025-11-08,Bola 877,Informática,1815.01,2025-08,True
9188,4762,197,1,1591.05,1591.05,2408,2024-08-22 23:51:58,canceled,Sra. Júlia Aparecida,da Cunha do Campo,RS,2022-09-28,Livro 723,Pet,1663.57,2024-08,False
9189,5463,281,3,1722.26,5166.78,2138,2024-06-07 12:32:13,delivered,Nathan Pimenta,Moreira de Silveira,TO,2022-06-28,Mouse 358,Mercado,1668.27,2024-06,True
9190,5328,6,2,1346.38,2692.76,2034,2024-07-02 06:25:30,canceled,Srta. Ana Carolina da Costa,Rezende de Teixeira,PB,2024-03-27,Luminária 980,Moda,1486.76,2024-07,False
9191,223,266,5,81.09,405.45,1497,2025-04-01 11:07:38,delivered,Sra. Maria Flor Costela,Cirino do Sul,MS,2023-11-06,Relógio 295,Mercado,77.44,2025-04,True
9192,312,140,4,3140.38,12561.52,1424,2025-09-25 10:17:57,shipped,Thiago Porto,Teixeira de Machado,RO,2023-12-27,Smartphone 500,Pet,2979.89,2025-09,True
9193,9687,204,1,840.71,840.71,1985,2024-09-23 12:53:08,shipped,Dr. Matteo Gomes,Martins,PA,2025-09-30,Webcam 989,Moda,809.43,2024-09,True
9194,9693,238,4,105.6,422.4,1232,2024-01-26 20:37:03,delivered,Pedro Lucas Rocha,Cirino,TO,2021-09-09,Fone 838,Casa,103.71,2024-01,True
9195,1307,169,2,1801.5,3603.0,2111,2024-12-18 00:47:36,delivered,Bruna Ferreira,Santos Grande,SP,2021-06-07,Óculos 582,Brinquedos,1719.5,2024-12,True
9196,8186,52,1,161.42,161.42,2353,2025-10-13 09:26:09,delivered,Sr. Davi Miguel Macedo,Garcia,AC,2025-03-20,Almofada 350,Eletrônicos,175.25,2025-10,True
9197,1254,268,3,369.9,1109.7,395,2025-08-13 10:37:22,paid,Vitória Cardoso,Abreu,SP,2021-05-01,Perfume 232,Esporte,372.94,2025-08,True
9198,9578,230,1,401.9,401.9,46,2025-07-02 15:15:58,canceled,Benicio Pacheco,Montenegro de Moura,CE,2025-09-12,Ração 698,Brinquedos,371.56,2025-07,False
9199,1104,217,4,3596.16,14384.64,629,2024-05-05 06:00:20,paid,Murilo Andrade,Farias de Goiás,AL,2022-06-06,Ração 281,Informática,3362.41,2024-05,True
9200,805,165,5,1485.21,7426.05,652,2025-01-09 16:06:55,shipped,Apollo Rezende,da Rocha de da Luz,PA,2021-08-03,Notebook 103,Livros,1505.21,2025-01,True
9201,7052,270,4,3585.61,14342.44,1140,2025-12-29 22:37:07,delivered,Lunna Leão,Souza,RO,2025-07-29,Luminária 405,Eletrônicos,3320.39,2025-12,True
9202,1938,280,4,1574.37,6297.48,2203,2024-08-14 17:12:58,delivered,José Silveira,Peixoto Alegre,PR,2023-08-12,Notebook 526,Moda,1563.44,2024-08,True
9203,3299,282,5,2249.88,11249.4,950,2024-06-17 02:47:54,paid,Dra. Hadassa Costela,Novaes do Amparo,RN,2024-10-19,Monitor 811,Beleza,2404.8,2024-06,True
9204,8453,189,3,2787.89,8363.67,621,2024-11-25 21:57:29,canceled,Clara Campos,Cavalcanti de Cavalcante,DF,2022-01-28,Shampoo 433,Mercado,3000.34,2024-11,False
9205,989,240,1,141.18,141.18,1163,2024-11-19 06:56:41,delivered,Ana Cecília Fonseca,Cavalcanti da Prata,RR,2025-08-19,Shampoo 854,Brinquedos,1764.61,2024-11,True
9206,4726,173,1,875.42,875.42,35,2024-04-26 13:03:53,delivered,Hadassa Nogueira,Silveira,RJ,2024-03-26,Bicicleta 369,Informática,803.45,2024-04,True
9207,6537,189,5,3264.47,16322.35,2582,2025-07-05 06:47:56,delivered,Luiz Gustavo Caldeira,Duarte,RR,2025-09-15,Shampoo 433,Mercado,3000.34,2025-07,True
9208,1466,300,1,3018.57,3018.57,290,2025-02-28 23:43:52,canceled,Emanuella Vasconcelos,Sampaio de Mendes,RS,2025-12-19,Sabonete 109,Eletrônicos,2984.22,2025-02,False
9209,1494,279,1,2959.99,2959.99,2707,2025-07-13 11:33:05,delivered,Manuela da Rosa,das Neves do Amparo,PE,2021-08-18,Notebook 769,Moda,2928.88,2025-07,True
9210,8032,195,5,1948.82,9744.1,1991,2025-09-16 09:54:11,shipped,Liz Gonçalves,Ramos,PR,2025-04-03,Óculos 988,Esporte,1881.68,2025-09,True
9211,8378,251,1,189.92,189.92,2989,2025-11-02 21:21:04,paid,Joaquim Sales,Farias do Amparo,RS,2022-02-14,Bicicleta 581,Moda,202.06,2025-11,True
9212,1913,287,3,406.5,1219.5,1863,2024-02-14 15:00:17,shipped,Marcelo Moreira,Farias da Serra,RJ,2025-09-08,Liquidificador 903,Moda,385.33,2024-02,True
9213,7419,207,3,3431.39,10294.17,313,2025-12-04 13:56:52,delivered,Heloisa Campos,Vieira,BA,2023-04-04,Tênis 316,Informática,3198.31,2025-12,True
9214,6237,235,5,554.58,2772.9,999,2024-10-16 15:55:56,delivered,Emanuelly Marques,Andrade de Minas,SP,2021-08-01,Coleira 292,Esporte,537.5,2024-10,True
9215,2304,163,2,180.1,360.2,1997,2024-01-06 08:49:12,paid,Srta. Bella Cavalcanti,Sá das Pedras,AP,2025-01-11,Liquidificador 198,Beleza,187.98,2024-01,True
9216,3290,49,3,992.27,2976.81,2701,2024-06-06 08:30:58,paid,Nicolas Araújo,Aparecida Alegre,SP,2023-07-30,Camiseta 261,Livros,904.08,2024-06,True
9217,9179,95,2,2294.02,4588.04,2984,2024-03-21 15:49:34,shipped,Srta. Antonella Sá,Teixeira de Duarte,MG,2024-10-03,Shampoo 802,Livros,2211.59,2024-03,True
9218,5638,196,4,1373.62,5494.48,2885,2024-02-17 05:26:22,delivered,Agatha Rezende,Silva,AM,2025-11-15,Perfume 370,Brinquedos,1349.91,2024-02,True
9219,5787,49,4,988.27,3953.08,397,2024-07-29 21:06:02,paid,Josué Marques,Cassiano Paulista,DF,2022-11-23,Camiseta 261,Livros,904.08,2024-07,True
9220,6922,12,5,1126.26,5631.3,1824,2025-06-21 02:40:17,shipped,Sra. Joana Melo,Teixeira dos Dourados,RS,2022-02-08,Ração 550,Casa,1238.89,2025-06,True
9221,2390,150,2,2993.87,5987.74,212,2025-05-13 23:26:54,canceled,Stephany da Rosa,Ramos de Alves,AL,2024-01-06,Camiseta 604,Brinquedos,3087.97,2025-05,False
9222,1017,139,2,683.09,1366.18,302,2024-12-31 19:53:41,delivered,Dra. Eduarda Alves,Pereira,RO,2024-11-21,Liquidificador 230,Esporte,634.31,2024-12,True
9223,7293,114,5,2844.02,14220.1,247,2025-05-11 09:54:36,paid,Sabrina Martins,Rodrigues de Nunes,RS,2024-05-30,Relógio 159,Esporte,2833.16,2025-05,True
9224,8803,97,1,3171.98,3171.98,1521,2024-12-10 21:43:56,canceled,Luiz Henrique Barros,Montenegro do Galho,PI,2021-10-18,Suplemento 122,Moda,3490.11,2024-12,False
9225,6431,152,1,2779.98,2779.98,1249,2025-08-22 18:17:45,paid,Sabrina Vieira,Costa de da Rocha,RO,2025-09-09,Livro 766,Pet,2657.48,2025-08,True
9226,6491,141,2,584.93,1169.86,1424,2024-11-27 08:58:02,delivered,Thiago Porto,Teixeira de Machado,RO,2023-12-27,Relógio 133,Pet,649.55,2024-11,True
9227,9229,217,2,3123.15,6246.3,148,2025-01-18 05:47:04,shipped,Asafe Teixeira,Melo,PE,2021-03-02,Ração 281,Informática,3362.41,2025-01,True
9228,9304,78,3,1342.78,4028.34,458,2024-04-20 11:28:32,paid,Maria Helena Farias,Farias de Lopes,TO,2022-06-25,Almofada 920,Livros,1384.44,2024-04,True
9229,2755,104,1,2130.24,2130.24,1978,2024-06-24 09:47:09,paid,Bárbara Moreira,da Cruz,DF,2023-05-20,Sabonete 135,Casa,2155.16,2024-06,True
9230,9008,3,3,1751.87,5255.61,1155,2024-02-17 17:14:49,shipped,Helena Cardoso,da Rocha de Goiás,RS,2024-02-26,Mouse 318,Eletrônicos,1676.67,2024-02,True
9231,7289,103,2,927.16,1854.32,1675,2025-10-24 00:02:47,delivered,Agatha da Cruz,Aparecida do Galho,SE,2021-11-19,Suplemento 381,Casa,990.29,2025-10,True
9232,659,225,4,2975.46,11901.84,1801,2024-11-05 04:00:04,canceled,Miguel Lima,Novaes de Silva,TO,2023-12-16,Coleira 715,Casa,2806.01,2024-11,False
9233,4493,204,5,803.44,4017.2,291,2024-04-23 11:43:56,delivered,Davi Luiz Azevedo,Andrade de da Rocha,DF,2025-10-23,Webcam 989,Moda,809.43,2024-04,True
9234,9460,8,4,1076.88,4307.52,2733,2024-10-22 18:16:03,canceled,João Lucas Caldeira,da Costa,RO,2022-11-21,Teclado 205,Moda,1107.03,2024-10,False
9235,3941,110,4,2089.84,8359.36,702,2024-01-18 04:15:24,delivered,Luna da Costa,da Mota do Norte,PE,2023-01-17,Shampoo 591,Livros,1912.64,2024-01,True
9236,7744,166,3,734.49,2203.47,1803,2025-06-01 04:45:07,paid,Caleb Moreira,Cardoso do Oeste,MG,2025-09-05,Liquidificador 591,Pet,710.87,2025-06,True
9237,996,192,5,588.3,2941.5,1234,2024-09-27 04:27:37,shipped,Sr. Ravi Lucca Camargo,Monteiro,SP,2022-04-06,Bola 524,Moda,536.5,2024-09,True
9238,6565,265,5,2938.56,14692.8,852,2025-05-24 13:09:37,paid,Henrique da Cunha,Pires de Brito,PB,2025-12-30,Tênis 114,Livros,3123.64,2025-05,True
9239,8460,72,1,170.13,170.13,1547,2024-11-18 17:15:19,shipped,Rebeca Marques,Oliveira de Aparecida,SC,2022-05-20,Monitor 195,Esporte,167.99,2024-11,True
9240,846,227,3,3401.14,10203.42,1704,2025-10-30 02:24:34,delivered,Théo Fogaça,Lima,PR,2022-08-17,Liquidificador 533,Esporte,3135.76,2025-10,True
9241,7998,297,2,158.23,316.46,835,2025-07-15 02:02:39,paid,Guilherme da Cruz,Cassiano do Campo,AM,2024-12-27,Mouse 995,Casa,152.46,2025-07,True
9242,7307,299,5,2861.47,14307.35,2704,2025-06-20 16:21:37,shipped,Stephany da Paz,Vargas de Barbosa,PA,2022-04-24,Bola 197,Moda,2981.59,2025-06,True
9243,1152,44,4,3358.76,13435.04,1899,2024-06-23 09:21:37,pending,Maya Dias,Costa do Oeste,AL,2024-07-15,Mochila 850,Esporte,3104.16,2024-06,True
9244,8570,109,1,82.26,82.26,1859,2025-05-09 12:09:14,delivered,Maria Helena Camargo,Melo,AM,2023-06-02,Óculos 913,Mercado,83.06,2025-05,True
9245,7331,19,2,2830.2,5660.4,2070,2024-10-26 01:51:45,pending,Maria Luísa Fonseca,Fogaça,PI,2023-02-05,Liquidificador 968,Eletrônicos,2967.04,2024-10,True
9246,8695,1,5,2289.01,11445.05,1756,2024-05-25 15:40:08,delivered,Luan Araújo,Fogaça,ES,2022-01-28,Coleira 843,Esporte,2452.55,2024-05,True
9247,3500,286,5,2258.9,11294.5,697,2025-06-06 17:22:02,shipped,Benício da Luz,Albuquerque do Galho,SP,2021-09-23,Mouse 836,Mercado,2167.68,2025-06,True
9248,7999,227,1,3174.96,3174.96,2953,2024-11-20 07:12:19,paid,Clarice Guerra,Nunes do Campo,ES,2025-02-25,Liquidificador 533,Esporte,3135.76,2024-11,True
9249,7215,288,4,2966.86,11867.44,2144,2025-11-16 08:45:51,paid,Srta. Maria Flor Cardoso,Castro,PE,2022-08-02,Tênis 304,Pet,2726.19,2025-11,True
9250,5178,20,2,1950.95,3901.9,1458,2024-02-10 10:19:15,delivered,Henry Souza,Teixeira,GO,2021-06-26,Sabonete 310,Esporte,1819.36,2024-02,True
9251,4383,154,3,88.13,264.39,2450,2024-10-12 06:54:54,delivered,Miguel Cunha,das Neves de Nascimento,RR,2025-09-07,Almofada 401,Eletrônicos,84.97,2024-10,True
9252,2070,128,5,657.91,3289.55,690,2025-09-26 02:36:03,delivered,Eloá Farias,Macedo Paulista,SC,2023-11-24,Smartphone 728,Livros,717.1,2025-09,True
9253,2338,294,1,2577.11,2577.11,599,2024-11-27 02:51:48,pending,Isaac Ferreira,Cavalcante de Minas,TO,2024-11-13,Livro 192,Casa,2731.65,2024-11,True
9254,6619,12,4,1336.84,5347.36,2461,2025-12-27 18:59:43,delivered,Marcelo Brito,Abreu,PE,2025-02-26,Ração 550,Casa,1238.89,2025-12,True
9255,583,136,5,2636.66,13183.3,1179,2024-01-11 16:00:25,shipped,Elisa Silva,Cirino da Serra,TO,2022-09-30,Livro 278,Livros,2479.53,2024-01,True
9256,5582,95,3,2432.3,7296.9,1156,2024-05-16 19:26:05,paid,Antony Mendes,Castro dos Dourados,RJ,2022-11-07,Shampoo 802,Livros,2211.59,2024-05,True
9257,9654,76,5,1992.63,9963.15,2251,2025-02-10 06:03:16,paid,Giovanna Nascimento,Rocha,MG,2024-11-09,Shampoo 706,Moda,1993.86,2025-02,True
9258,8423,111,1,1627.35,1627.35,2889,2025-05-29 02:30:05,shipped,Mathias Fogaça,Rios,RO,2024-02-14,Livro 679,Livros,1765.84,2025-05,True
9259,4564,280,2,1426.06,2852.12,622,2024-01-18 19:53:41,delivered,Davi Lucas Aparecida,Barros das Pedras,DF,2025-01-11,Notebook 526,Moda,1563.44,2024-01,True
9260,1715,16,3,3001.78,9005.34,1145,2025-11-13 04:18:45,delivered,Luiz Henrique da Mata,Farias,BA,2025-08-06,Perfume 422,Brinquedos,2771.9,2025-11,True
9261,3560,278,1,194.74,194.74,2578,2025-05-19 13:58:38,delivered,Matteo Melo,da Mata,MT,2024-10-31,Cafeteira 738,Mercado,184.33,2025-05,True
9262,5033,170,3,2363.02,7089.06,293,2024-11-23 20:55:55,delivered,Olívia da Cunha,Sá,RS,2023-09-10,Fone 193,Esporte,2251.9,2024-11,True
9263,9001,13,2,2287.35,4574.7,1414,2025-09-03 08:17:36,canceled,Diego Montenegro,Mendonça,RR,2022-11-20,Tênis 521,Casa,2162.02,2025-09,False
9264,9815,253,5,1807.34,9036.7,2036,2025-01-07 02:26:14,shipped,Maria Isis da Rosa,Araújo,GO,2023-01-23,Teclado 299,Informática,1759.16,2025-01,True
9265,9083,204,1,812.42,812.42,493,2025-06-10 12:08:47,delivered,Rebeca Cavalcante,Nunes,AC,2024-07-11,Webcam 989,Moda,809.43,2025-06,True
9266,9038,253,3,1681.81,5045.43,275,2025-04-01 18:16:43,shipped,Rael Ferreira,Leão,AL,2021-06-26,Teclado 299,Informática,1759.16,2025-04,True
9267,4232,214,5,1339.1,6695.5,2429,2024-05-22 20:19:25,paid,Gabriela da Luz,Ferreira de Fernandes,SE,2023-08-31,Webcam 380,Beleza,1298.71,2024-05,True
9268,2802,80,5,457.12,2285.6,1361,2025-11-29 22:46:41,delivered,Apollo Costela,Rezende de Casa Grande,RS,2021-06-20,Jaqueta 307,Moda,489.35,2025-11,True
9269,4162,205,2,3165.21,6330.42,684,2024-02-10 09:33:23,delivered,Sara Costela,Farias de da Costa,AC,2023-10-07,Liquidificador 892,Informática,2892.99,2024-02,True
9270,6678,172,3,153.72,461.16,646,2024-04-27 05:09:16,delivered,Dra. Kamilly Lima,Ferreira dos Dourados,GO,2025-10-25,Perfume 556,Casa,170.49,2024-04,True
9271,7953,237,3,2128.62,6385.86,1222,2025-07-22 09:02:23,paid,Marina Aparecida,Caldeira,AL,2024-11-24,Óculos 513,Pet,2316.95,2025-07,True
9272,8917,72,5,164.19,820.95,2798,2025-01-20 23:29:22,shipped,Lucas Gabriel Freitas,das Neves,ES,2022-10-02,Monitor 195,Esporte,167.99,2025-01,True
9273,6673,153,4,294.42,1177.68,2324,2024-04-29 07:30:57,pending,Jade da Rocha,Alves Alegre,PA,2023-01-31,Jaqueta 562,Casa,271.88,2024-04,True
9274,4422,44,3,3360.13,10080.39,1212,2024-04-04 01:00:41,paid,Yago Duarte,Rodrigues da Mata,GO,2024-10-24,Mochila 850,Esporte,3104.16,2024-04,True
9275,7094,14,1,2878.04,2878.04,2286,2025-01-03 16:28:47,paid,Leandro Silva,Nunes,RS,2024-03-13,Bicicleta 188,Beleza,3139.63,2025-01,True
9276,4432,52,1,163.23,163.23,128,2024-07-17 16:07:31,delivered,Sra. Kamilly Silveira,Brito do Oeste,MA,2024-09-12,Almofada 350,Eletrônicos,175.25,2024-07,True
9277,6709,284,1,2012.84,2012.84,1591,2024-05-17 23:50:52,delivered,Josué da Rosa,Oliveira dos Dourados,RS,2024-09-21,Fone 376,Mercado,2185.45,2024-05,True
9278,1659,234,1,959.8,959.8,1843,2025-06-02 05:53:46,delivered,Pedro Henrique Fogaça,Albuquerque da Prata,SE,2025-09-09,Coleira 982,Livros,979.94,2025-06,True
